"species","decimalLongitude","decimalLatitude","countryCode","individualCount","gbifID","family","taxonRank","coordinateUncertaintyInMeters","year","basisOfRecord","institutionCode"
"Spodoptera frugiperda",-76.822203,39.001287,"US",NA,1.49805340822778e-314,"Noctuidae","SPECIES",189,2016,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-96.9287,29.858867,"US",NA,1.49805092060726e-314,"Noctuidae","SPECIES",29433,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-48.497317,-27.685049,"BR",NA,1.49802762294173e-314,"Noctuidae","SPECIES",53,2021,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-86.158552,34.205664,"US",NA,1.49798842871404e-314,"Noctuidae","SPECIES",186,2016,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-81.046634,29.189292,"US",NA,1.49798802852087e-314,"Noctuidae","SPECIES",5,2019,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-94.297112,35.334954,"US",NA,1.49792370710257e-314,"Noctuidae","SPECIES",193,2017,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.758536,30.417972,"US",NA,1.49786291677144e-314,"Noctuidae","SPECIES",100,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-95.903994,36.144938,"US",NA,1.49783311028509e-314,"Noctuidae","SPECIES",3733,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-81.046633,29.189205,"US",NA,1.49781955114751e-314,"Noctuidae","SPECIES",5,2019,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-87.793647,33.334841,"US",NA,1.49113918925476e-314,"Noctuidae","SPECIES",NA,2016,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-52.802222,-28.405833,"BR",1,1.48878834437915e-314,"Noctuidae","SPECIES",NA,2015,"PRESERVED_SPECIMEN","UNICAMP"
"Spodoptera frugiperda",-55.637222,-12.422778,"BR",1,1.48878834190882e-314,"Noctuidae","SPECIES",NA,2015,"PRESERVED_SPECIMEN","UNICAMP"
"Spodoptera frugiperda",-51.481667,-23.267778,"BR",1,1.48878834092069e-314,"Noctuidae","SPECIES",NA,2015,"PRESERVED_SPECIMEN","UNICAMP"
"Spodoptera frugiperda",-46.029722,-12.123056,"BR",1,1.48878833894443e-314,"Noctuidae","SPECIES",NA,2015,"PRESERVED_SPECIMEN","UNICAMP"
"Spodoptera frugiperda",-96.693563,32.959142,"US",NA,1.48642686078798e-314,"Noctuidae","SPECIES",NA,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.798902,30.454565,"US",NA,1.48642489737111e-314,"Noctuidae","SPECIES",NA,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.798828,30.45454,"US",NA,1.48641945968461e-314,"Noctuidae","SPECIES",NA,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.703537,30.527002,"US",NA,1.48641797057075e-314,"Noctuidae","SPECIES",4,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-98.114081,30.198592,"US",NA,1.48639622229509e-314,"Noctuidae","SPECIES",20,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.79896,30.454517,"US",NA,1.48639426431293e-314,"Noctuidae","SPECIES",NA,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.238321,32.587634,"US",NA,1.48639278804478e-314,"Noctuidae","SPECIES",NA,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.798897,30.454573,"US",NA,1.48639028609635e-314,"Noctuidae","SPECIES",NA,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.508712,32.743972,"US",NA,1.48637795421783e-314,"Noctuidae","SPECIES",23,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-99.788999,29.235654,"US",NA,1.48637203679359e-314,"Noctuidae","SPECIES",NA,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-96.922339,32.632237,"US",NA,1.48636855906551e-314,"Noctuidae","SPECIES",29066,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.502303,31.061067,"US",NA,1.48636660602401e-314,"Noctuidae","SPECIES",65,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.152533,33.222905,"US",NA,1.48635869603302e-314,"Noctuidae","SPECIES",13,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.799005,30.454577,"US",NA,1.48635769950262e-314,"Noctuidae","SPECIES",NA,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.145547,33.023392,"US",NA,1.48635523559724e-314,"Noctuidae","SPECIES",24,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.88644,30.208829,"US",NA,1.48634434490821e-314,"Noctuidae","SPECIES",65,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.69846,30.312823,"US",NA,1.48634187210965e-314,"Noctuidae","SPECIES",3,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.109104,32.723299,"US",NA,1.48634090225879e-314,"Noctuidae","SPECIES",NA,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-99.472144,30.061894,"US",NA,1.48479003760748e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-99.472147,30.061897,"US",NA,1.48478906429816e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.799015,30.454717,"US",NA,1.48478214836725e-314,"Noctuidae","SPECIES",NA,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-99.472129,30.061881,"US",NA,1.48477967161616e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-98.42211,29.749933,"US",NA,1.4847633753549e-314,"Noctuidae","SPECIES",29458,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.84177,30.42772,"US",NA,1.48475596437021e-314,"Noctuidae","SPECIES",15,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.886448,30.208847,"US",NA,1.48475498908463e-314,"Noctuidae","SPECIES",35,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-94.853767,30.103686,"US",NA,1.48475313436219e-314,"Noctuidae","SPECIES",5,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-98.300288,29.242965,"US",NA,1.48475053508283e-314,"Noctuidae","SPECIES",29508,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.799095,30.454523,"US",NA,1.48475004546378e-314,"Noctuidae","SPECIES",NA,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.187442,32.754052,"US",NA,1.48474311075837e-314,"Noctuidae","SPECIES",577,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-98.489823,29.453546,"US",NA,1.48474065031145e-314,"Noctuidae","SPECIES",423,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.795729,29.951886,"US",NA,1.48473867454294e-314,"Noctuidae","SPECIES",200,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-101.067353,34.413505,"US",NA,1.48473671656078e-314,"Noctuidae","SPECIES",500,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.799085,30.45446,"US",NA,1.4847100083601e-314,"Noctuidae","SPECIES",NA,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-77.341867,38.926215,"US",NA,1.48180331937622e-314,"Noctuidae","SPECIES",15,2014,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.547246,30.35012,"US",NA,1.48175701208544e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-80.159224,34.805585,"US",NA,1.4817170046257e-314,"Noctuidae","SPECIES",99,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.547249,30.350321,"US",NA,1.47868048754174e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.886397,30.20882,"US",NA,1.47866810872698e-314,"Noctuidae","SPECIES",35,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-99.150772,26.576679,"US",NA,1.47865179962001e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.32893,27.669302,"US",NA,1.47859599589344e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-104.653176,24.027905,"MX",NA,1.47858412102565e-314,"Noctuidae","SPECIES",9602,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-70.02868,41.92509,"US",1,1.47666997879813e-314,"Noctuidae","SPECIES",5967,1983,"PRESERVED_SPECIMEN","MCZ"
"Spodoptera frugiperda",-70.94115,41.59177,"US",1,1.47666800549994e-314,"Noctuidae","SPECIES",11867,1983,"PRESERVED_SPECIMEN","MCZ"
"Spodoptera frugiperda",-70.19649,42.05691,"US",1,1.47666800500587e-314,"Noctuidae","SPECIES",4228,1980,"PRESERVED_SPECIMEN","MCZ"
"Spodoptera frugiperda",-70.53786,41.75488,"US",1,1.47666751094023e-314,"Noctuidae","SPECIES",NA,2010,"PRESERVED_SPECIMEN","MCZ"
"Spodoptera frugiperda",-80.868134,28.409125,"US",NA,1.4766271769031e-314,"Noctuidae","SPECIES",29607,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.547257,30.350329,"US",NA,1.47662478414318e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.393558,27.648987,"US",NA,1.47661990722119e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-75.577782,6.193088,"CO",NA,1.47661880841919e-314,"Noctuidae","SPECIES",NA,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-77.864939,34.22195,"US",NA,1.47655817816533e-314,"Noctuidae","SPECIES",29,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-98.380766,26.185733,"US",NA,1.47654834971744e-314,"Noctuidae","SPECIES",15,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.547255,30.350002,"US",NA,1.4765424293288e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-95.402808,29.713828,"US",NA,1.47653891701613e-314,"Noctuidae","SPECIES",5,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.54725,30.350331,"US",NA,1.47652452587199e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.037423,29.905142,"US",NA,1.47650227068498e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-99.7393,29.589822,"US",NA,1.47649088098964e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.547258,30.35012,"US",NA,1.4764717384162e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.547253,30.350018,"US",NA,1.47643951841917e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-99.739294,29.589824,"US",NA,1.47643801003675e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.257952,30.294807,"US",NA,1.47643517360588e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.5472,30.349938,"US",NA,1.476431825323e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-73.180866,44.011333,"US",NA,1.47642223303848e-314,"Noctuidae","SPECIES",50,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.571305,25.996458,"US",NA,1.47640888536099e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-81.535995,45.127995,"CA",NA,1.47640097092341e-314,"Noctuidae","SPECIES",12,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.327304,27.713944,"US",NA,1.47640047883403e-314,"Noctuidae","SPECIES",133,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-98.330753,26.192453,"US",NA,1.4745159627589e-314,"Noctuidae","SPECIES",1,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.393551,27.648981,"US",NA,1.47451370191451e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.393554,27.648984,"US",NA,1.47450808587031e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-95.728246,30.637576,"US",NA,1.47449246400865e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.349148,27.72048,"US",NA,1.47448483365882e-314,"Noctuidae","SPECIES",395,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-98.330765,26.19238,"US",NA,1.47447692762035e-314,"Noctuidae","SPECIES",1,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.393559,27.648986,"US",NA,1.47289729945527e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-99.150762,26.576684,"US",NA,1.47285244718781e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.222712,27.620597,"US",NA,1.47284601988783e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.728961,27.219437,"US",NA,1.47281736704476e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-82.581738,28.023488,"US",NA,1.47281318873159e-314,"Noctuidae","SPECIES",29656,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.897111,27.520274,"US",NA,1.47280947138167e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.222718,27.620602,"US",NA,1.47280747535647e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.393555,27.648983,"US",NA,1.47280733158336e-314,"Noctuidae","SPECIES",3,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.222711,27.620581,"US",NA,1.47280056189588e-314,"Noctuidae","SPECIES",22,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.897107,27.520275,"US",NA,1.47278969195761e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-81.332006,29.895745,"US",NA,1.47276144918903e-314,"Noctuidae","SPECIES",NA,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.222716,27.620597,"US",NA,1.47274918450344e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-99.150761,26.576685,"US",NA,1.47273781555886e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.581898,30.247217,"US",NA,1.47273553593997e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.648772,30.411728,"US",NA,1.47273364465668e-314,"Noctuidae","SPECIES",15,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-95.732514,29.765058,"US",NA,1.47272631074623e-314,"Noctuidae","SPECIES",1,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.815711,27.303659,"US",NA,1.4727195331537e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.222706,27.620599,"US",NA,1.47270086241295e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.454461,27.587573,"US",NA,1.47269978633797e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-81.73086,42.48132,"CA",NA,1.47269945827838e-314,"Noctuidae","SPECIES",4,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",78.5723,25.5302,"IN",NA,1.47215099205241e-314,"Noctuidae","UNRANKED",NA,2019,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",78.29,9.5,"IN",NA,1.4721500286244e-314,"Noctuidae","UNRANKED",NA,NA,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",78.53,10.22,"IN",NA,1.4721426250507e-314,"Noctuidae","SPECIES",NA,NA,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",77.53,9.56,"IN",NA,1.47213819525811e-314,"Noctuidae","SPECIES",NA,NA,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",76.59,11.07,"IN",NA,1.47213622245399e-314,"Noctuidae","SPECIES",NA,NA,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",77.52,11.45,"IN",NA,1.47207348402202e-314,"Noctuidae","UNRANKED",NA,NA,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",78.82,10.38,"IN",NA,1.47207145094189e-314,"Noctuidae","UNRANKED",NA,NA,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",76.58,11.16,"IN",NA,1.47207099689556e-314,"Noctuidae","SPECIES",NA,NA,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",77.1,10.92,"IN",NA,1.4720704771385e-314,"Noctuidae","UNRANKED",NA,NA,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",79.05,10.56,"IN",NA,1.47206403205215e-314,"Noctuidae","SPECIES",NA,NA,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",78.3,12.04,"IN",NA,1.47205769516618e-314,"Noctuidae","SPECIES",NA,NA,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",-97.222716,27.620598,"US",NA,1.46438165068242e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-98.221053,28.605102,"US",NA,1.46438020455227e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.437617,27.572022,"US",NA,1.46437079210765e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.39357,27.648989,"US",NA,1.46436208716504e-314,"Noctuidae","SPECIES",NA,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.799065,30.454443,"US",NA,1.46435426610586e-314,"Noctuidae","SPECIES",NA,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.841832,30.427935,"US",NA,1.4643523427083e-314,"Noctuidae","SPECIES",31,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.393555,27.648986,"US",NA,1.46435105863169e-314,"Noctuidae","SPECIES",4,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.39358,27.648992,"US",NA,1.46434084135414e-314,"Noctuidae","SPECIES",NA,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.222724,27.620597,"US",NA,1.46434039471879e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.815704,27.303674,"US",NA,1.46433525643607e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-98.220921,28.605153,"US",NA,1.46431253238076e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.648707,30.411811,"US",NA,1.46431219987458e-314,"Noctuidae","SPECIES",15,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.799022,30.454485,"US",NA,1.46431103980844e-314,"Noctuidae","SPECIES",NA,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-98.129058,29.189772,"US",NA,1.46430739014552e-314,"Noctuidae","SPECIES",5,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.454487,27.587576,"US",NA,1.46430707443757e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.671859,27.860004,"US",NA,1.46430707246131e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-80.248671,43.694424,"CA",NA,1.46430514264089e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.222723,27.620561,"US",NA,1.46430119703265e-314,"Noctuidae","SPECIES",22,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.39364,27.648984,"US",NA,1.46429837542374e-314,"Noctuidae","SPECIES",NA,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.38438,30.350114,"US",NA,1.46428947779553e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-96.959451,19.451938,"MX",NA,1.4642841512738e-314,"Noctuidae","SPECIES",7392,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-99.788979,29.235668,"US",NA,1.46428348379111e-314,"Noctuidae","SPECIES",NA,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-96.110996,29.817163,"US",NA,1.43372925132113e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-96.111,29.817155,"US",NA,1.43372827257708e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.728934,27.219405,"US",NA,1.43370655789788e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-117.243981,32.813971,"US",NA,1.43369185005767e-314,"Noctuidae","SPECIES",178,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",123.810317,24.389462,"JP",NA,1.43369182041373e-314,"Noctuidae","SPECIES",NA,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.582228,30.246803,"US",NA,1.43367274750354e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-96.108016,29.812013,"US",NA,1.43365267262822e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.393556,27.648986,"US",NA,1.43365009755807e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.571338,25.996271,"US",NA,1.43363747418082e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.393544,27.648968,"US",NA,1.4336238537791e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.418768,25.851022,"US",NA,1.43362214628823e-314,"Noctuidae","SPECIES",4,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.877742,28.065777,"US",NA,1.43362066557349e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-80.6323,43.446097,"CA",NA,1.43358491794775e-314,"Noctuidae","SPECIES",24,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.648686,30.411867,"US",NA,1.43357936119143e-314,"Noctuidae","SPECIES",15,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.54725,30.350399,"US",NA,1.4335793602033e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.879972,28.059396,"US",NA,1.43357274219397e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.648761,30.411839,"US",NA,1.43356407282408e-314,"Noctuidae","SPECIES",15,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.547247,30.350033,"US",NA,1.43356307036489e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.329062,27.669153,"US",NA,1.4335505151687e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-76.776217,39.070887,"US",NA,1.43354660266285e-314,"Noctuidae","SPECIES",NA,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.222703,27.620594,"US",NA,1.43354656264353e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-99.15006,26.579202,"US",NA,1.43354606808382e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.648686,30.41183,"US",NA,1.43206460335158e-314,"Noctuidae","SPECIES",15,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-80.635445,43.44157,"CA",NA,1.43206249072688e-314,"Noctuidae","SPECIES",32,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-96.854118,30.714404,"US",NA,1.43206174765215e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.109146,32.723143,"US",NA,1.43206047049245e-314,"Noctuidae","SPECIES",NA,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.648697,30.41183,"US",NA,1.43205429862441e-314,"Noctuidae","SPECIES",15,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.533126,30.34884,"US",NA,1.43205326405094e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.581992,30.246989,"US",NA,1.432049268048e-314,"Noctuidae","SPECIES",2,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.70408,30.277983,"US",NA,1.43204906844548e-314,"Noctuidae","SPECIES",7,2020,"HUMAN_OBSERVATION","iNaturalist"
